N,URBANSIMX,URBANSIMY
26713,1534828.426,7504682.299
26714,1540502.172,7499247.044
26715,1531309.6,7508396.424
26716,1472921.967,7566123.161
26717,1471502.717,7567620.458
26718,1532424.351,7507440.853
26719,1531478.03,7508627.542
26720,1535695.024,7504667.643
26721,1537464.108,7502981.002
26722,1531601.627,7508782.944
26723,1531703.587,7508705.751
26724,1531730.633,7508685.66
26725,1531683.446,7508733.996
26726,1531759.336,7508665.51
26727,1533126.061,7507444.934
26728,1484673.363,7555483.96
26729,1479409.5,7560804.628
26730,1474158.092,7566122.283
26731,1471518.14,7568775.148
26732,1531856.954,7509329.113
26733,1531834.097,7509355.218
26734,1531884.938,7509314.135
26735,1531922.944,7509316.348
26736,1536689.683,7504643.883
26737,1533870.347,7507446.946
26738,1535691.19,7505891.899
26739,1537533.173,7504652.067
26740,1534740.152,7507445.439
26741,1471526.401,7570060.204
26742,1476274.408,7566123.291
26743,1535691.993,7507447.691
26744,1531056.093,7512116.829
26745,1479408.128,7563369.512
26746,1483772.415,7559084.544
26747,1482073.143,7560778.599
26748,1484725.714,7558193.587
26749,1521147.711,7522280.11
26750,1537475.206,7506155.001
26751,1484359.381,7558668.476
26752,1483883.209,7559176.659
26753,1521201.599,7522334.631
26754,1471565.003,7571428.114
26755,1484401.275,7558758.284
26756,1520147.323,7523486.477
26757,1487834.524,7555433.656
26758,1532468.954,7511374.218
26759,1483199.519,7560114.514
26760,1520231.693,7523519.493
26761,1485238.208,7558108.609
26762,1483331.6,7560077.619
26763,1485309.78,7558181.032
26764,1484705.659,7558881.462
26765,1522486.499,7521698.284
26766,1522525.109,7521770.06
26767,1537027.921,7507439.046
26768,1524053.433,7520671.326
26769,1482821.527,7561920.713
26770,1482905.961,7561977.723
26771,1489771.042,7555441.778
26772,1535692.564,7510171.969
26773,1481517.653,7563773.74
26774,1483248.338,7562110.038
26775,1481590.897,7563831.406
26776,1484727.626,7560755.679
26777,1485038.301,7560511.139
26778,1479461.128,7566087.522
26779,1519654.311,7526364.809
26780,1482130.214,7563499.014
26781,1485247.119,7560430.522
26782,1519755.519,7526405.982
26783,1471618.448,7573665.726
26784,1486254.785,7559652.01
26785,1481594.445,7564223.347
26786,1489906.142,7556072.139
26787,1489881.484,7556183.993
26788,1530183.542,7516385.695
26789,1487347.524,7558813.361
26790,1480606.457,7565513.119
26791,1487684.059,7558525.153
26792,1480945.233,7565241.074
26793,1489232.979,7557053.554
26794,1480706.138,7565510.468
26795,1480252.978,7566072.521
26796,1489987.894,7556477.616
26797,1475062.232,7571381.789
26798,1525437.161,7521647.024
26799,1491261.221,7555440.704
26800,1490884.704,7555813.221
26801,1480543.022,7566077.388
26802,1532280.723,7514954.074
26803,1480593.524,7566068.226
26804,1493089.715,7553723.58
26805,1525462.076,7521731.868
26806,1532316.808,7514957.566
26807,1532343.065,7514957.719
26808,1492038.952,7554805.896
26809,1532379.15,7514961.212
26810,1493163.114,7553779.309
26811,1480062.155,7566816.599
26812,1526819.355,7520631.163
26813,1480155.288,7566848.255
26814,1484714.685,7562393.484
26815,1493307.185,7553929.817
26816,1531934.028,7515871.092
26817,1535271.011,7512673.886
26818,1526873.908,7521006.757
26819,1532118.001,7515842.623
26820,1486749.643,7560738.059
26821,1490003.993,7557534.307
26822,1526865.334,7521124.974
26823,1520102.343,7527818.143
26824,1528542.652,7519498.603
26825,1520203.788,7527818.735
26826,1528575.691,7519589.918
26827,1479728.774,7567989.847
26828,1532511.613,7515887.584
26829,1479472.998,7568410.57
26830,1479246.549,7568674.438
26831,1479299.806,7568758.371
26832,1492861.679,7555424.552
26833,1482109.829,7566064.174
26834,1471612.701,7576657.284
26835,1476569.633,7571828.483
26836,1532326.221,7516723.484
26837,1532362.42,7516707.284
26838,1524092.512,7524881.987
26839,1495713.456,7552943.683
26840,1477044.069,7571421.612
26841,1495683.446,7553031.979
26842,1493307.927,7555427.178
26843,1532287.659,7516944.479
26844,1475787.504,7572818.726
26845,1517600.627,7531527.864
26846,1477230.643,7571438.949
26847,1532393.705,7516920.656
26848,1484737.652,7564064.327
26849,1516932.321,7532302.177
26850,1490018.208,7558910.946
26851,1475907.181,7572894.104
26852,1520088.46,7529258.833
26853,1495736.341,7553342.774
26854,1476835.515,7572025.571
26855,1516981.597,7532402.188
26856,1520181.537,7529271.479
26857,1497622.096,7551570.257
26858,1531829.243,7517942.294
26859,1512536.316,7537059.508
26860,1473325.483,7575837.519
26861,1497251.421,7552210.176
26862,1519436.218,7530356.114
26863,1488773.267,7560710.391
26864,1473433.515,7575874.241
26865,1512607.871,7537159.115
26866,1519022.81,7530822.729
26867,1518700.017,7531155.059
26868,1494190.17,7555399.739
26869,1526814.98,7523164.475
26870,1479489.578,7569945.816
26871,1519552.742,7530363.606
26872,1504635.434,7545111.986
26873,1497321.984,7552343.088
26874,1531954.047,7518121.045
26875,1472764.772,7576650.29
26876,1519075.814,7530903.248
26877,1518040.36,7531939.963
26878,1529513.666,7520606.451
26879,1518739.419,7531275.609
26880,1473069.209,7576461.441
26881,1532449.776,7517784.541
26882,1498243.668,7551594.293
26883,1532212.128,7518023.485
26884,1471601.452,7577944.186
26885,1513988.258,7536094.376
26886,1473177.454,7576462.081
26887,1515168.105,7534974.838
26888,1478341.912,7571377.499
26889,1534540.315,7515843.593
26890,1531767.613,7518636.574
26891,1510854.886,7539322
26892,1498355.118,7551707.062
26893,1504477.317,7545657.351
26894,1514047.448,7536204.417
26895,1497852.671,7552223.901
26896,1504985.645,7545179.27
26897,1496970.913,7553115.62
26898,1514554.314,7535745.546
26899,1505280.197,7544927.16
26900,1531463.792,7519076.091
26901,1531749.554,7518823.168
26902,1532518.407,7518103.161
26903,1504541.969,7545755.576
26904,1510935.351,7539439.696
26905,1531868.382,7518780.121
26906,1505326.609,7545021.362
26907,1531484.425,7519176.094
26908,1513736.171,7536730.843
26909,1493293.088,7556986.337
26910,1532246.06,7518492.124
26911,1493013.469,7557286.702
26912,1531754.091,7519035.096
26913,1531909.429,7518892.624
26914,1514105.678,7536491.831
26915,1532073.18,7518800.695
26916,1506307.795,7544285.074
26917,1516020.241,7534687.874
26918,1505122.195,7545530.678
26919,1518922.826,7531918.383
26920,1492914.625,7557660.614
26921,1497869.819,7552774.372
26922,1524120.636,7526837.608
26923,1495268.954,7555398.146
26924,1498484.256,7552278.575
26925,1520723.277,7530371.996
26926,1531856.321,7519375.558
26927,1490028.773,7560724.56
26928,1500831.199,7550071.517
26929,1507165.278,7543820.455
26930,1518877.786,7532254.756
26931,1531954.903,7519369.092
26932,1484751.376,7566028.149
26933,1497898.837,7553039.535
26934,1500838.634,7550193.866
26935,1521030.285,7530262.382
26936,1518851.435,7532419.616
26937,1507249.261,7543914.874
26938,1492921.459,7558091.008
26939,1507759.271,7543438.823
26940,1508288.342,7542915.92
26941,1479515.041,7571359.68
26942,1520623.522,7530761.338
26943,1471610.498,7579233.234
26944,1474258.699,7576656.41
26945,1507777.286,7543570.431
26946,1508419.618,7542954.262
26947,1508136.188,7543234.388
26948,1520258.372,7531288.383
26949,1518275.059,7533304.786
26950,1497894.503,7553554.697
26951,1526815.615,7525024.568
26952,1516933.318,7534832.843
26953,1532522.82,7519599.908
26954,1520254.711,7531915.025
26955,1472851.072,7578769.465
26956,1500544.206,7551412.988
26957,1517569.303,7534608.081
26958,1531890.687,7520495.573
26959,1491217.743,7560716.964
26960,1492651.272,7559302.007
26961,1531921.413,7520502.506
26962,1496624.519,7555392.517
26963,1472959.175,7578794.158
26964,1531948.622,7520541.485
26965,1495267.43,7556813.317
26966,1522158.4,7530241.12
26967,1531922.954,7520590.947
26968,1531978.981,7520551.886
26969,1490027.505,7562053.899
26970,1517963.305,7534521.529
26971,1525748.713,7526827.414
26972,1494174.579,7558049.378
26973,1524132.198,7528484.065
26974,1534519.443,7518301.9
26975,1518306.98,7534358.523
26976,1471637.536,7580556.79
26977,1519124.028,7533652.493
26978,1484775.873,7568257.555
26979,1529533.416,7523412.922
26980,1524227.318,7528888.468
26981,1517463.303,7535649.002
26982,1532327.478,7521016.718
26983,1526252.775,7527030.641
26984,1532357.018,7521016.89
26985,1532396.461,7521007.273
26986,1532429.245,7521014.029
26987,1532874.843,7520586.644
26988,1521462.828,7531926.806
26989,1501818.225,7551394.583
26990,1526828.82,7526787.763
26991,1516980.855,7536521.356
26992,1497929.409,7555380.499
26993,1495318.071,7558043.67
26994,1492687.363,7560714.485
26995,1487319.055,7566039.111
26996,1532227.936,7521764.501
26997,1532591.041,7521412.128
26998,1532254.155,7521771.218
26999,1482134.538,7571329.204
27000,1479522.149,7573916.912
27001,1526814.439,7527194.668
27002,1524846.492,7529152.713
27003,1522095.508,7531894.567
27004,1526626.549,7527433.764
27005,1476894.125,7576625.494
27006,1526063.576,7528030.661
27007,1531913.184,7522268.14
27008,1468824.648,7584622.78
27009,1532461.143,7521736.319
27010,1517364.046,7536664.737
27011,1532282.815,7521922.371
27012,1532309.054,7521925.806
27013,1474274.659,7579283.398
27014,1533738.152,7520575.26
27015,1471633.667,7581970.864
27016,1513714.18,7540487.972
27017,1512892.46,7541359.746
27018,1524205.752,7530197.37
27019,1513049.181,7541240.104
27020,1512766.62,7541525.2
27021,1490048.839,7564003.737
27022,1532319.831,7522329.591
27023,1512174.819,7542253.691
27024,1513610.481,7540855.473
27025,1522540.311,7532075.119
27026,1500560.423,7553863.182
27027,1532381.255,7522490.781
27028,1503186.624,7551378.123
27029,1472878.268,7581359.439
27030,1523106.563,7531778.741
27031,1472995.951,7581326.567
27032,1532109.65,7522912.615
27033,1531498.87,7523522.845
27034,1531538.371,7523503.382
27035,1497944.378,7556715.556
27036,1471645.682,7582712.751
27037,1531571.288,7523487.162
27038,1534535.779,7520570.057
27039,1522965.796,7532014.879
27040,1531617.353,7523467.737
27041,1493986.774,7560676.472
27042,1524830.204,7530200.395
27043,1507427.034,7547401.571
27044,1510107.559,7544769.893
27045,1499435.61,7555366.532
27046,1531999.693,7523194.251
27047,1521474.523,7533615.917
27048,1496829.929,7558021.15
27049,1523765.165,7531414.887
27050,1513436.933,7541632.426
27051,1509281.814,7545751.261
27052,1511662.592,7543406.068
27053,1527169.074,7528102.668
27054,1531724.862,7523606.22
27055,1484800.168,7569993.723
27056,1479541.497,7575213.323
27057,1532097.394,7523326.113
27058,1515823.243,7539451.254
27059,1476906.129,7577925.382
27060,1522928.427,7532446.763
27061,1528759.015,7526753.068
27062,1492721.93,7562406.964
27063,1522679.524,7532810.778
27064,1529319.953,7526247.582
27065,1478363.757,7576609.268
27066,1524813.103,7530750.265
27067,1532039.742,7523644.159
27068,1521963.292,7533611.584
27069,1530617.369,7525060.533
27070,1518884.342,7536665.549
27071,1529556.482,7526212.856
27072,1532204.042,7523612.294
27073,1531464.51,7524349.784
27074,1497285.442,7558172.162
27075,1522280.326,7533476.876
27076,1526513.966,7529294.688
27077,1468836.217,7586332.146
27078,1508205.716,7547426.35
27079,1532381.644,7523550.965
27080,1519019.678,7536761.974
27081,1522648.592,7533184.344
27082,1527488.451,7528461.872
27083,1515063.555,7412721.749
27084,1530475.291,7525587.784
27085,1507854.516,7547978.243
27086,1526399.994,7529650.064
27087,1519043.814,7536938.283
27088,1530482.163,7525637.285
27089,1530374.264,7525786.93
27090,1530990.299,7525180.725
27091,1530313.26,7525895.602
27092,1531029.628,7525190.801
27093,1525946.342,7530221.456
27094,1532204.819,7524042.279
27095,1498523.123,7557377.029
27096,1500567.097,7555360.863
27097,1526309.945,7529958.988
27098,1515514.3,7422561.967
27099,1492728.342,7563208.607
27100,1495310.264,7560690.013
27101,1506255.827,7549885.306
27102,1497947.401,7558141.823
27103,1518707.533,7537635.953
27104,1490079.98,7565986.064
27105,1505818.936,7550443.129
27106,1530915.24,7525669.35
27107,1530944.761,7525672.804
27108,1530429.64,7526201.535
27109,1484806.498,7571308.877
27110,1530340.37,7526312.613
27111,1505020.231,7551366.436
27112,1529914.308,7526766.369
27113,1521470.164,7535121.465
27114,1515141.826,7431818.015
27115,1479546.359,7576611.64
27116,1505433.717,7551047.06
27117,1521499.168,7535174.398
27118,1476898.127,7579277.671
27119,1471532.869,7584594.778
27120,1518781.442,7537908.187
27121,1529943.159,7526884.7
27122,1521539.999,7535209.813
27123,1482336.736,7573896.912
27124,1474285.386,7581932.148
27125,1523610.396,7533197.314
27126,1534548.109,7522398.368
27127,1529572.989,7527322.371
27128,1521575.003,7535239.332
27129,1522867.674,7533995.561
27130,1471680.507,7584590.476
27131,1523923.322,7532959.224
27132,1522883.816,7534041.607
27133,1529638.326,7527375.269
27134,1498586.551,7558080.047
27135,1532196.737,7524866.09
27136,1519846.256,7537092.822
27137,1528010.978,7529034.414
27138,1514732.198,7542176.761
27139,1522939.422,7534074.755
27140,1519882.322,7537099.598
27141,1524461.296,7532580.344
27142,1505800.543,7551026.761
27143,1522972.148,7534091.358
27144,1519931.535,7537103.168
27145,1524494.022,7532596.946
27146,1519951.133,7537119.694
27147,1524315.537,7532809.255
27148,1531007.344,7526198.338
27149,1523351.039,7533847.398
27150,1524587.245,7532648.308
27151,1519108.24,7538129.002
27152,1519131.177,7538135.701
27153,1524219.582,7533122.093
27154,1519167.147,7538158.888
27155,1468847.058,7587902.859
27156,1523898.701,7533496.208
27157,1530725.048,7526764.531
27158,1519190.084,7538165.587
27159,1527330.851,7530191.159
27160,1530420.847,7527146.787
27161,1503217.24,7555346.734
27162,1506241.943,7551051.803
27163,1527350.411,7530214.249
27164,1530450.291,7527163.37
27165,1477763.768,7579252.49
27166,1528287.725,7529333.494
27167,1527383.156,7530227.569
27168,1527954.097,7529695.884
27169,1530991.288,7526700.437
27170,1527399.433,7530250.64
27171,1530674.303,7527023.537
27172,1524038.553,7533588.828
27173,1527983.484,7529722.314
27174,1528950.72,7528776.086
27175,1510129.269,7547408.087
27176,1529472.063,7528306.474
27177,1528029.167,7529768.533
27178,1529283.6,7528541.701
27179,1528042.2,7529785.02
27180,1530399.355,7527455.199
27181,1529022.66,7528822.458
27182,1530425.498,7527475.045
27183,1490093.59,7567344.692
27184,1529603.37,7528303.957
27185,1514098.924,7543636.196
27186,1491520.84,7565962.583
27187,1530055.06,7527958.667
27188,1475474.396,7581911.555
27189,1529160.206,7528875.777
27190,1530100.991,7527962.217
27191,1506591.339,7551203.045
27192,1529186.292,7528905.47
27193,1530123.775,7527995.173
27194,1473678.924,7583801.51
27195,1529202.511,7528938.388
27196,1530156.559,7528001.928
27197,1472934.43,7584581.496
27198,1519723.944,7538344.575
27199,1514218.568,7543792.919
27200,1529235.18,7528964.837
27201,1486430.334,7571310.388
27202,1530373.892,7527881.75
27203,1473786.512,7583838.08
27204,1528607.293,7529693.13
27205,1495326.009,7562600.434
27206,1529369.807,7528955.775
27207,1519269.234,7538953.232
27208,1532202.158,7526188.89
27209,1479531.753,7577980.722
27210,1519841.794,7538427.187
27211,1519628.876,7538639.618
27212,1519141.968,7539120.868
27213,1500567.357,7556974.914
27214,1471552.67,7586176.386
27215,1529444.858,7529031.706
27216,1529533.592,7529012.529
27217,1529909.906,7528647.105
27218,1513509.813,7544930.553
27219,1529767.241,7528908.858
27220,1529844.527,7528884.393
27221,1507248.698,7551292.713
27222,1529574.327,7529344.28
27223,1505817.268,7552834.756
27224,1529820.214,7529122.11
27225,1473743.774,7584584.3
27226,1497966.798,7560663.556
27227,1500609.38,7558069.735
27228,1529041.464,7530029.069
27229,1473903.504,7584579.627
27230,1492734.277,7565980.867
27231,1529853.516,7529308.582
27232,1484824.072,7573834.489
27233,1520321.953,7538816.853
27234,1474043.412,7584580.124
27235,1529116.253,7530221.268
27236,1534589.742,7524830.796
27237,1479567.031,7579221.249
27238,1529967.074,7529492.653
27239,1533390.447,7526172.838
27240,1529426.965,7530157.907
27241,1482438.183,7576602.476
27242,1507992.033,7551354.282
27243,1477142.585,7581915.155
27244,1530098.344,7529587.989
27245,1520465.647,7539149.936
27246,1519006.947,7540614.459
27247,1530275.616,7529657.803
27248,1534582.961,7525431.419
27249,1526359.302,7533562.99
27250,1528617.241,7531363.885
27251,1520615.116,7539273.697
27252,1518846.694,7541023.95
27253,1528706.339,7531282.347
27254,1484815.988,7575138.048
27255,1504423.305,7555330.636
27256,1495374.193,7564327.237
27257,1533997.711,7526166.529
27258,1512545.292,7547369.729
27259,1471577.024,7587899.147
27260,1490168.564,7568697.414
27261,1468882.598,7590662.95
27262,1474005.95,7585643.536
27263,1528661.621,7531633.294
27264,1520905.963,7539348.216
27265,1522730.916,7464855.796
27266,1499367.515,7560644.955
27267,1528737.074,7531640.299
27268,1474153.764,7585624.268
27269,1475291.457,7584565.69
27270,1530808.416,7529698.165
27271,1530357.347,7530156.296
27272,1528399.55,7532107.701
27273,1494170.987,7565977.058
27274,1479566.257,7580461.984
27275,1488978.349,7571292.334
27276,1530893.368,7529873.473
27277,1521105.285,7539575.054
27278,1528443.912,7532380.392
27279,1519021.223,7541772.161
27280,1528053.834,7532854.052
27281,1530888.848,7530157.16
27282,1475962.215,7584569.663
27283,1528111.803,7533044.765
27284,1502834.659,7558067.387
27285,1511706.706,7549321.089
27286,1531148.492,7530137.933
27287,1533416.128,7527961.847
27288,1527744.356,7533577.639
27289,1505845.254,7555336.068
27290,1527793.071,7533666.546
27291,1472972.788,7587878.6
27292,1487439.63,7573824.227
