parcel_id,building_type_id,year_built,building_sqft,residential_units,job_spaces,county_id,DEVTYPE,note,unit_price_non_residential,res_price_per_sqft,residential_price,non_residential_price,stories,non_residential_sqft
593636,2,2024,1569,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593639,2,2025,333,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593649,2,2025,1909,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593650,2,2025,4222,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593651,1,2025,4573,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593652,3,2025,17382,0,0,49,develop,assessor or aerials,0,0,0,0,1,17382
593653,1,2025,2228,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593655,2,2024,1569,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593656,1,2025,99,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593660,2,2024,2210,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593661,1,2025,2588,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593666,1,2025,2452,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593667,2,2025,1607,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593675,2,2024,1084,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593677,2,2024,2498,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593678,1,2024,2902,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593681,2,2024,1237,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593682,1,2024,1528,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593687,1,2025,96,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593692,2,2024,1237,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593693,1,2024,3430,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593694,1,2024,1260,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593698,1,2025,5050,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593714,2,2024,2475,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593717,2,2025,357,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593719,1,2025,2588,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593721,1,2025,3003,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593722,1,2024,1260,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593723,1,2025,3118,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593728,2,2024,1026,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593729,1,2025,2173,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593731,2,2025,970,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593732,1,2025,9367,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593734,1,2025,976,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593744,1,2025,3217,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593747,1,2024,2717,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593751,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593753,1,2025,110,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593754,2,2025,333,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593756,1,2024,3758,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593759,2,2024,1569,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593760,1,2025,526,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593762,2,2024,1888,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593763,2,2025,1607,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593765,2,2025,333,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593774,2,2024,1083,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593783,1,2025,2595,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593786,2,2025,1783,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593790,1,2024,2751,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593792,2,2024,1555,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593795,2,2024,1366,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593799,1,2025,3264,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593803,1,2025,69245,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593804,1,2024,3743,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593811,1,2024,1443,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593814,2,2025,1727,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593815,1,2025,2031,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593818,1,2024,271,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593820,1,2024,1121,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593822,1,2025,2674,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593825,2,2024,1416,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593827,2,2024,2018,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593828,1,2024,1260,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593836,1,2025,3557,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593839,1,2024,1466,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593845,2,2024,2154,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593848,1,2025,3137,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593849,1,2024,3598,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593850,1,2024,1260,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593853,1,2025,2550,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593861,2,2025,1945,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593870,1,2024,1260,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593874,2,2025,4312,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593876,1,2024,5604,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593877,1,2025,2368,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593880,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593885,1,2024,1610,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593887,2,2025,1084,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593888,1,2024,3127,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593889,2,2024,938,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593896,1,2025,3025,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593899,2,2024,2420,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593902,2,2025,2849,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593904,1,2024,1260,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593905,2,2025,333,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593906,1,2025,32978,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593908,2,2024,1651,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593910,1,2024,2275,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593911,1,2025,1997,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593915,1,2025,526,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593918,1,2025,49992,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593930,2,2025,1727,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593941,1,2025,2313,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593948,2,2024,1295,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593949,1,2024,3038,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593957,1,2024,5605,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593966,1,2025,1885,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593967,2,2024,2412,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593968,2,2025,1945,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593969,2,2024,1540,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593983,1,2025,1688,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593984,1,2024,1305,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593989,1,2024,1341,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
593993,1,2025,1874,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594005,2,2024,1888,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594008,1,2025,976,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594025,1,2024,2763,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594028,4,2024,16619,0,0,49,develop,assessor or aerials,0,0,0,0,1,16619
594041,2,2024,779,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594042,2,2024,1297,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594043,1,2025,2281,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594051,2,2025,1021,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594052,2,2024,2125,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594053,2,2024,1237,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594061,1,2025,3422,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594063,1,2025,3869,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594065,2,2024,2258,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594067,2,2024,2210,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594070,2,2024,2412,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594071,2,2025,1607,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594073,2,2024,1541,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594077,2,2025,4073,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594078,2,2024,1242,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594080,2,2024,1511,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594083,2,2024,1638,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594110,2,2024,2339,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594114,2,2025,903,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594116,1,2025,2390,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594117,1,2024,1803,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594124,1,2024,1260,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594125,1,2024,1260,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594128,2,2025,970,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594130,2,2024,1295,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594133,1,2024,1305,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594137,1,2025,976,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594142,1,2025,526,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594144,4,2024,2658,0,0,49,develop,assessor or aerials,0,0,0,0,1,2658
594147,1,2024,5604,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594149,1,2025,1528,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594151,2,2024,1347,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594155,1,2024,281,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594157,1,2024,2637,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594167,1,2024,2836,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594171,1,2025,2186,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594177,2,2024,1237,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594184,1,2025,526,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594185,1,2024,1443,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594187,1,2024,3492,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594190,1,2025,2317,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594195,2,2024,1935,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594199,2,2024,1452,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594203,1,2024,1428,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594216,1,2025,293,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594217,2,2025,1607,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594221,1,2024,2532,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594226,1,2025,4281,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594231,2,2024,1242,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594239,2,2025,1021,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594245,2,2025,333,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
594246,2,2025,903,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
595332,1,2025,9531,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
602302,5,2026,907,0,0,49,develop,assessor or aerials,0,0,0,0,1,907
602519,1,2024,5938,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
603444,1,2025,5877,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
603964,1,2025,3471,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
604539,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
604554,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
604612,6,2027,17000,0,0,49,develop,assessor or aerials,0,0,0,0,1,17000
604744,1,2025,3019,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
605258,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
605331,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
605436,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
605467,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
605488,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
605621,1,2025,2336,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
605638,1,2025,3417,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
605794,1,2025,2800,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
605885,1,2025,3051,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
606119,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
606123,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
606348,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
606690,1,2024,6142,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
606806,1,2025,2652,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
606878,1,2025,2615,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
607170,1,2025,3697,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
607444,1,2025,6740,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
608320,2,2026,1273,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
608987,2,2026,1162,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
609152,2,2026,1162,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
609407,2,2026,1162,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
609565,2,2026,1162,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
610338,2,2026,1273,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
610444,2,2026,1160,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
610483,2,2026,1162,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
610573,2,2026,1273,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
610794,1,2025,7384,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
610914,2,2026,1273,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
611192,1,2025,1849,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
611245,1,2025,3360,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
611728,1,2025,3796,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
614309,1,2024,10419,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
614888,1,2025,1207,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
614923,1,2024,10358,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
615108,1,2025,5218,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
615142,1,2025,23314,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
615404,1,2025,7851,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
615552,1,2025,5240,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
615586,1,2025,14243,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
615908,1,2025,4540,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
616397,1,2025,4532,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
616479,1,2025,4430,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
616642,1,2025,1491,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
616697,1,2025,4470,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
616739,1,2025,3846,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
616807,1,2025,4196,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
616878,1,2025,7110,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617194,2,2024,1248,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617308,1,2025,4008,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617344,1,2025,14208,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617409,1,2025,14462,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617487,1,2025,14789,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617815,1,2025,5732,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617818,1,2024,1596,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617866,1,2024,5390,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617910,1,2025,23057,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617930,1,2025,5732,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
617946,1,2025,5637,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
618031,1,2025,5386,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
618328,1,2024,2940,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
618369,1,2025,2244,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
618785,1,2024,6465,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
618796,1,2024,1790,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
618986,1,2025,5251,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
618994,1,2024,2924,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
619053,1,2025,2449,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
619352,1,2025,3953,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
619437,1,2024,8020,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
619626,1,2025,4007,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
619645,1,2024,4353,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
619690,1,2025,3546,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
619691,2,2024,1491,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
619789,1,2025,10555,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620061,1,2025,4064,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620118,2,2024,444084,338,0,49,develop,assessor or aerials,0,0,0,0,1,0
620145,1,2025,3587,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620146,1,2025,2479,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620181,1,2025,4180,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620335,2,2024,36376,18,0,49,develop,assessor or aerials,0,0,0,0,1,0
620474,1,2025,36122,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620598,1,2025,2612,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620634,1,2025,4353,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620709,1,2025,2740,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620811,1,2025,2801,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620824,1,2025,7808,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620894,2,2024,19829,18,0,49,develop,assessor or aerials,0,0,0,0,1,0
620899,1,2024,770,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620935,1,2024,2607,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
620998,1,2024,2612,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621175,1,2025,477,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621200,1,2025,408,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621221,1,2025,3587,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621227,1,2024,1582,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621260,1,2025,6637,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621262,1,2025,3583,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621266,1,2025,3935,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621294,2,2024,1194,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621315,1,2024,7537,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621319,2,2024,1433,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621320,1,2024,1888,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621355,1,2025,3866,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621389,1,2024,5336,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621416,2,2024,1932,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621422,2,2024,185069,82,0,49,develop,assessor or aerials,0,0,0,0,1,0
621429,1,2025,4881,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621456,2,2024,1545,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621457,1,2024,7547,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621479,1,2024,3743,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621519,2,2024,1788,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621521,1,2025,5054,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621550,2,2024,1545,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621561,2,2024,407378,330,0,49,develop,assessor or aerials,0,0,0,0,1,0
621582,1,2024,7559,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621594,1,2024,1793,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621599,1,2024,3946,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621617,1,2024,6294,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621625,1,2025,2157,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621644,1,2024,5692,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621656,1,2025,7366,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621660,1,2024,13554,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621668,1,2025,2383,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621670,1,2024,5158,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621757,1,2024,1793,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621807,1,2024,3039,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621839,2,2025,237088,182,0,49,develop,assessor or aerials,0,0,0,0,1,0
621882,1,2025,1859,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621886,1,2025,7544,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621912,1,2024,1508,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621939,1,2025,15212,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621945,1,2025,3927,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621958,1,2024,3629,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
621967,2,2024,2030,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622002,1,2024,4381,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622013,1,2024,5172,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622091,1,2024,1582,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622099,1,2024,3360,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622103,2,2025,967,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622108,1,2025,2924,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622111,1,2025,5534,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622127,1,2025,4348,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622137,1,2025,20194,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622143,1,2025,624,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622172,2,2024,1553,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622173,1,2025,875,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622193,1,2024,2162,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622200,1,2025,4979,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622205,1,2025,3264,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622211,2,2024,1553,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622215,1,2025,3761,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622231,1,2024,4100,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622233,2,2024,1608,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622250,2,2024,1848,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622256,1,2024,2061,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622263,1,2025,1587,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622267,2,2024,1553,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622271,1,2024,2662,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622275,2,2024,1553,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622296,1,2025,6560,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622298,2,2024,2213,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622306,1,2024,5395,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622307,1,2024,2054,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622312,1,2024,3595,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622328,1,2025,1191,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622331,1,2024,3968,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
622338,1,2025,2543,1,0,49,develop,assessor or aerials,0,0,0,0,1,0
