parcel_id,building_type_id,year_built,building_sqft,residential_units,job_spaces,county_id,DEVTYPE,note,locnote,unit_price_non_residential,res_price_per_sqft,residential_price,non_residential_price,stories,non_residential_sqft,mponote
471922,1,2024,2284,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471923,1,2024,2607,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471924,1,2024,2614,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471927,1,2024,2889,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471928,1,2024,2263,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471949,1,2024,1829,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471950,1,2024,1494,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471951,1,2024,1566,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471952,1,2024,1532,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471953,1,2024,1566,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471955,1,2024,1994,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471959,1,2024,1745,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471960,1,2024,1420,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471961,1,2024,1946,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471962,1,2024,1840,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471963,1,2024,1767,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471964,1,2024,1755,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471965,1,2024,1834,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471966,1,2024,2039,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471967,1,2024,1420,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471968,1,2024,1834,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471969,1,2024,1545,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471970,1,2024,1778,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471971,1,2024,1420,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471972,1,2024,2088,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471991,1,2024,2098,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
471996,1,2024,2332,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472001,1,2024,1821,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472002,1,2024,1821,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472003,1,2024,1880,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472004,1,2024,1872,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472005,1,2024,2314,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472006,1,2024,2314,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472007,1,2024,2314,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472008,1,2024,2314,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472009,1,2024,2314,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472011,1,2024,3543,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472012,1,2024,1640,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472013,1,2024,2295,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472014,1,2024,1906,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472018,1,2024,2224,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472022,1,2024,2224,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472023,1,2024,1683,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472025,1,2024,2204,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472026,1,2024,2106,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472027,1,2024,1502,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472030,1,2024,2292,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472033,1,2024,2832,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472037,1,2024,1840,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472046,1,2024,1900,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472047,1,2024,2830,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472048,1,2024,2594,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472049,1,2024,2594,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472050,1,2024,2085,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472051,1,2024,2001,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472052,1,2024,2286,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472056,1,2024,2500,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472057,1,2024,2504,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472058,1,2024,2314,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472059,1,2024,2001,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472060,1,2024,2522,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472061,1,2024,2935,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472063,1,2024,1468,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472066,1,2024,2039,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472067,1,2024,2176,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472068,1,2024,1829,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472069,1,2024,1543,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472070,1,2024,2039,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472071,1,2024,1946,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472072,1,2024,1946,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472073,1,2024,1744,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472074,1,2024,1796,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472075,1,2024,1765,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472076,1,2024,1524,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472077,1,2024,1948,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472078,1,2024,1537,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472079,1,2024,2240,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472080,1,2024,2042,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472081,1,2024,1744,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472083,1,2024,2816,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472084,1,2024,4524,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472085,1,2024,1953,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472086,1,2024,1837,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472087,1,2024,2039,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472088,1,2024,2206,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472089,1,2024,1953,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472090,1,2024,1791,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472092,1,2024,2017,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472093,1,2024,1953,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472094,1,2024,1860,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472095,1,2024,2206,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472096,1,2024,2777,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472097,1,2024,2206,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472098,1,2024,2829,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472170,1,2024,1525,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472171,1,2024,1962,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472174,1,2024,1735,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472182,1,2024,1812,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472183,1,2024,1774,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472185,1,2024,1989,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472189,1,2024,2907,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472190,1,2024,3229,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472194,1,2024,2583,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472197,1,2024,843,1,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472208,2,2024,67908,26,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472358,2,2024,30667,22,0,57,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472414,1,2024,2644,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472424,1,2024,2334,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472488,1,2024,1728,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472489,1,2024,2080,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472490,1,2024,1583,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472494,1,2024,6177,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472496,1,2024,1763,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472600,1,2024,3028,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472630,1,2024,2726,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472842,1,2024,3432,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472845,1,2024,3060,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472846,1,2024,1466,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472847,1,2024,2430,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472848,1,2024,2438,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472864,1,2024,2677,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472866,1,2024,2622,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472884,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472888,1,2024,1585,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472889,1,2024,1734,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472893,1,2024,1918,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472929,1,2024,1917,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472930,1,2024,1581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472931,1,2024,1856,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472932,1,2024,629,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472933,1,2024,2046,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472934,1,2024,2590,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472935,1,2024,2086,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472936,1,2024,2673,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472938,1,2024,2518,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472940,1,2024,1973,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472941,1,2024,1788,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472952,2,2024,442827,300,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472953,1,2024,6846,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472956,1,2024,7305,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472958,1,2024,1139,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472964,1,2024,1916,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472965,1,2024,1073,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472972,1,2024,4208,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472975,1,2024,1727,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472993,1,2024,2282,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
472994,1,2024,16582,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473058,1,2024,2652,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473062,1,2024,4024,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473067,1,2024,2644,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473069,1,2024,2291,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473070,1,2024,1992,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473071,1,2024,2736,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473136,1,2024,866,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473137,1,2024,752,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473138,1,2024,1559,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473146,1,2024,864,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473147,1,2024,891,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473148,1,2024,855,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473177,1,2024,1583,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473178,1,2024,1466,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473185,1,2024,904,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473186,1,2024,862,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473187,1,2024,862,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473188,1,2024,862,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473189,1,2024,861,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473190,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473191,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473192,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473193,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473194,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473195,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473196,1,2024,608,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473197,1,2024,521,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473198,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473199,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473200,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473201,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473202,1,2024,785,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473203,1,2024,769,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473204,1,2024,759,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473205,1,2024,721,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473206,1,2024,558,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473207,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473208,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473209,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473210,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473211,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473212,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473213,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473214,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473215,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473216,1,2024,542,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473217,1,2024,630,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473218,1,2024,662,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473219,1,2024,1906,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473220,1,2024,1861,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473221,1,2024,895,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473222,1,2024,896,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473223,1,2024,896,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473224,1,2024,834,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473225,1,2024,861,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473226,1,2024,861,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473227,1,2024,861,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473228,1,2024,861,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473229,1,2024,907,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473230,1,2024,860,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473231,1,2024,861,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473232,1,2024,861,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473233,1,2024,861,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473234,1,2024,865,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473235,1,2024,923,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473236,1,2024,870,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473237,1,2024,872,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473238,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473239,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473240,1,2024,581,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473241,1,2024,609,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473242,1,2024,753,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473243,1,2024,748,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
473254,1,2024,1605,1,0,11,develop,pipeline,county assessor or aerial imagery,0,0,0,0,1,0,
