N,URBANSIMX,URBANSIMY
775,1497519.48411000000,7439947.23987
776,1502503.15621000000,7441932.23270
777,1509074.43757000000,7446338.71544
778,1514193.98551000000,7446411.06705
779,1517263.59248000000,7445122.60421
780,1508161.83076000000,7440714.61002
781,1512234.35324000000,7443058.60278
782,1512762.17337000000,7440327.73859
783,1517166.53086000000,7440914.47583
784,1520627.99112000000,7446769.98601
785,1520010.82762000000,7443960.26356
786,1522209.93164000000,7443936.89296
787,1523999.34393000000,7446651.66086
788,1524704.84980000000,7443839.74324
789,1519905.96999000000,7440529.92856
790,1522446.04653000000,7440567.60351
791,1524536.84415000000,7440543.59788
792,1526099.11993000000,7440539.50642
793,1527182.70888000000,7440450.59383
794,1494240.75120000000,7435996.39817
795,1497506.26010000000,7436005.50509
796,1502802.67429000000,7436692.62552
797,1507385.31452000000,7437090.05875
798,1511737.66218000000,7436452.31217
799,1514714.99011000000,7436357.96580
800,1517156.72641000000,7436372.10099
801,1520911.52914000000,7437476.89691
802,1520203.37165000000,7434509.13441
803,1522109.30512000000,7435235.63900
804,1524438.16931000000,7437743.44943
805,1527303.38606000000,7437743.60671
806,1525439.65370000000,7434824.95065
807,1527635.90347000000,7434726.05604
808,1494109.50720000000,7431466.52840
809,1494064.88511000000,7428975.26680
810,1494022.05645000000,7426740.01204
811,1493999.44840000000,7424412.98403
812,1497243.67351000000,7431484.71015
813,1503181.30017000000,7432523.42017
814,1501794.00131000000,7430090.00075
815,1504768.56644000000,7429900.47271
816,1506969.05804000000,7430763.25219
817,1497150.93219000000,7427102.75862
818,1498889.43290000000,7426131.53144
819,1502899.86299000000,7426719.26484
820,1506585.41312000000,7426169.54642
821,1509398.74712000000,7430586.96821
822,1512041.62850000000,7430434.88729
823,1514090.62152000000,7430824.17543
824,1507691.09132000000,7426796.24036
825,1509430.21402000000,7426852.25517
826,1512327.34590000000,7427000.30008
827,1514043.76668000000,7427010.23017
828,1507738.72748000000,7424236.57910
829,1509501.02899000000,7424256.62343
830,1511894.15307000000,7424158.88165
831,1514027.78483000000,7424099.01854
832,1516298.04140000000,7431060.12406
833,1515892.81035000000,7427355.68820
834,1518249.12368000000,7429085.79908
835,1517674.51347000000,7426860.56453
836,1515618.54381000000,7424272.31608
837,1517421.14713000000,7424135.04797
838,1520955.62006000000,7431556.39005
839,1519497.85702000000,7427110.69164
840,1521729.31543000000,7427730.75990
841,1519636.51036000000,7424131.44216
842,1523949.85389000000,7429673.41373
843,1525510.04937000000,7430027.04088
844,1527659.85142000000,7430013.20467
845,1523724.22745000000,7425553.19079
846,1526735.46923000000,7425268.63797
847,1496470.76270000000,7424410.90018
848,1498811.66309000000,7424260.36849
849,1493919.63505000000,7420063.95894
850,1496255.15083000000,7420274.40726
851,1498969.82990000000,7420185.10983
852,1502579.52285000000,7424229.68358
853,1506405.81895000000,7424310.91320
854,1501529.50942000000,7421926.23582
855,1504242.28662000000,7421600.61873
856,1506302.07429000000,7421254.80691
857,1501459.97176000000,7419198.53621
858,1504080.05386000000,7419010.22063
859,1506328.22816000000,7419003.53728
860,1507486.10011000000,7421386.37261
861,1509391.33749000000,7421659.95222
862,1507417.40150000000,7419078.75917
863,1509383.30361000000,7419077.00199
864,1511925.13860000000,7422206.28671
865,1512055.44928000000,7420671.07862
866,1514178.03453000000,7421385.69258
867,1511981.01259000000,7418786.80013
868,1514231.18955000000,7419003.28903
869,1515663.80902000000,7421551.81622
870,1517367.09902000000,7421561.66058
871,1515600.33196000000,7418906.17854
872,1517320.29345000000,7418870.16894
873,1520125.48217000000,7420730.84648
874,1522315.42540000000,7421150.46155
875,1525024.40320000000,7421487.73921
876,1527705.55427000000,7421529.47204
877,1526869.05751000000,7418045.72990
878,1493909.10794000000,7415649.71093
879,1495463.64651000000,7415271.44739
880,1498444.01246000000,7416906.69371
881,1497607.50123000000,7415707.22867
882,1498111.70367000000,7413649.09883
883,1501208.68341000000,7415550.84870
884,1501482.01775000000,7413120.51943
885,1503227.07599000000,7416684.95049
886,1504337.36977000000,7414243.04733
887,1506132.64120000000,7415369.28991
888,1507287.24083000000,7414913.21251
889,1509323.78076000000,7416316.53350
890,1509313.31023000000,7413585.89167
891,1512055.77423000000,7416073.05143
892,1511998.00591000000,7413575.15073
893,1514206.33045000000,7414785.82286
894,1515584.78947000000,7416483.99661
895,1517279.34343000000,7415732.36899
896,1515610.84337000000,7413678.06999
897,1517280.98312000000,7413743.50824
898,1519800.90250000000,7414421.01435
899,1523674.22268000000,7416593.06544
900,1520688.85994000000,7411830.10438
901,1524785.23907000000,7412884.27752
902,1527679.59942000000,7415789.11604
903,1528345.00665000000,7413088.59878
904,1528556.42135000000,7411143.60391
905,1528254.59526000000,7408276.70101
906,1493458.67668000000,7412955.93234
907,1492377.13641000000,7409864.67835
908,1496167.42051000000,7409919.43575
909,1497056.76203000000,7407660.06462
910,1497968.83860000000,7411114.63028
911,1500471.63143000000,7409639.11829
912,1503350.44417000000,7409540.89790
913,1505846.99633000000,7409712.86218
914,1507474.61052000000,7410887.35531
915,1507391.13793000000,7408294.14632
916,1509460.67658000000,7410243.22762
917,1508961.86250000000,7408042.67406
918,1511647.77767000000,7408299.04297
919,1512330.25819000000,7410600.34353
920,1513960.35794000000,7409641.58361
921,1515348.80265000000,7409610.21671
922,1517334.60058000000,7409572.45049
923,1516397.47837000000,7405897.82549
924,1517987.91202000000,7405555.83372
925,1519579.79340000000,7408945.42616
926,1522393.89696000000,7409260.31889
927,1519976.17530000000,7405659.19709
928,1521893.42480000000,7404987.60794
929,1525813.41169000000,7408741.79633
930,1524036.75123000000,7406089.57403
931,1524951.82907000000,7403344.57022
932,1527576.43041000000,7405220.56439
933,1492509.62224000000,7404552.05612
934,1496050.09750000000,7404670.99310
935,1498608.60460000000,7404341.18799
936,1502689.45438000000,7405795.68937
937,1503315.53376000000,7403088.44817
938,1506536.29834000000,7404583.91533
939,1509256.20083000000,7404724.33662
940,1512053.44686000000,7404543.57057
941,1514633.50375000000,7403895.51058
942,1517187.11118000000,7402712.33601
943,1519849.54564000000,7402576.72063
944,1527214.70306000000,7449670.07804
945,1526720.52287000000,7448292.03168
946,1527752.74356000000,7448573.69912
947,1526440.06843000000,7446846.30101
948,1527713.19987000000,7446899.61704
949,1528474.46688000000,7449198.18675
950,1529285.94348000000,7449626.26977
951,1530093.26862000000,7449637.50525
952,1529290.50116000000,7448838.59886
953,1530088.20777000000,7448810.39345
954,1530839.70141000000,7448827.86922
955,1528471.22996000000,7448056.00804
956,1529295.15341000000,7448034.51864
957,1530066.47092000000,7448029.13471
958,1528458.46923000000,7446857.98017
959,1529303.42900000000,7447171.38268
960,1530074.30935000000,7447241.48342
961,1530848.85173000000,7447245.96353
962,1529284.55622000000,7446462.34730
963,1530078.92240000000,7446443.96775
964,1530846.80549000000,7446464.81933
965,1530858.11846000000,7449615.67373
966,1532075.86119000000,7449599.74355
967,1534054.09211000000,7449749.03211
968,1531673.47234000000,7448806.43556
969,1532438.13252000000,7448817.42239
970,1533278.35423000000,7448815.71743
971,1531684.34534000000,7448061.46756
972,1532449.17590000000,7448042.91637
973,1533286.02025000000,7448057.60189
974,1531672.62388000000,7447250.72789
975,1532447.16698000000,7447255.20705
976,1533326.79022000000,7447250.44709
977,1531683.79987000000,7446453.24944
978,1532458.39942000000,7446447.88235
979,1533292.05566000000,7446446.13830
980,1531691.94023000000,7445613.08705
981,1532466.48235000000,7445617.56547
982,1533296.81814000000,7445622.36597
983,1534010.27133000000,7448813.38566
984,1534834.04598000000,7448818.14872
985,1534024.46290000000,7448061.87169
986,1534838.39116000000,7448066.57747
987,1534035.77063000000,7447241.41789
988,1534826.78152000000,7447236.14458
989,1534040.30533000000,7446457.02827
990,1534831.16397000000,7446478.01033
991,1526966.15592000000,7445546.36770
992,1527487.59746000000,7443347.12485
993,1528511.42267000000,7445647.20534
994,1529272.66473000000,7445681.14732
995,1530053.82667000000,7445675.81932
996,1530854.73762000000,7445660.75885
997,1528509.45307000000,7444852.93536
998,1529280.57849000000,7444880.37002
999,1530058.51493000000,7444865.17682
1000,1530859.36844000000,7444859.96185
1001,1531673.17935000000,7444884.35988
1002,1532480.61650000000,7444875.89990
1003,1528494.16550000000,7444091.40941
1004,1529285.22891000000,7444076.29228
1005,1530073.01071000000,7444061.15566
1006,1530827.82152000000,7444072.08440
1007,1531625.44986000000,7444057.00376
1008,1532455.68939000000,7444078.21383
1009,1528477.87336000000,7442936.03154
1010,1529291.79580000000,7442940.73843
1011,1530072.89915000000,7442945.25505
1012,1530903.32696000000,7442933.64607
1013,1531635.20177000000,7442937.87713
1014,1532432.62108000000,7442958.89694
1015,1534048.38725000000,7445626.71063
1016,1534812.93277000000,7445657.38644
1017,1533327.41853000000,7444870.94902
1018,1534000.39090000000,7444845.30042
1019,1534817.69391000000,7444833.61390
1020,1533246.77350000000,7444059.81227
1021,1533988.74239000000,7444021.43394
1022,1534828.90479000000,7444029.57157
1023,1533263.05000000000,7442947.28644
1024,1534044.34479000000,7442918.98112
1025,1534789.72802000000,7442857.64714
1026,1524044.22502000000,7462697.99224
1027,1526762.48904000000,7457482.08965
1028,1529365.06580000000,7455235.80318
1029,1526734.67756000000,7463980.48169
1030,1537229.15047000000,7463713.05883
1031,1532844.50461000000,7454028.44041
1032,1540421.91098000000,7457600.52974
1033,1545963.80441000000,7458446.52823
1034,1527421.24847000000,7450842.97294
1035,1528543.92703000000,7450806.80429
1036,1527465.52785000000,7452832.16694
1037,1528476.69727000000,7452782.22563
1038,1529307.77670000000,7452659.03527
1039,1530224.63522000000,7455861.09456
1040,1530117.51198000000,7452821.26191
1041,1531716.32732000000,7452745.18008
1042,1532969.11494000000,7452345.44969
1043,1531182.26795000000,7450884.43116
1044,1532636.52298000000,7450833.76675
1045,1534272.09110000000,7454049.82826
1046,1536690.00544000000,7453653.55149
1047,1538504.26232000000,7453782.19749
1048,1534961.14331000000,7452379.94690
1049,1536726.86890000000,7452386.87578
1050,1538305.69373000000,7452363.18286
1051,1534114.43446000000,7451232.88312
1052,1536665.49967000000,7451080.24827
1053,1536452.91202000000,7449815.41516
1054,1538496.18189000000,7451205.70432
1055,1541088.57334000000,7451854.13120
1056,1544063.76293000000,7451008.12609
1057,1538445.16804000000,7449810.52030
1058,1540391.25091000000,7449844.74063
1059,1541887.77950000000,7449863.23278
1060,1535625.22896000000,7448783.33784
1061,1536829.69444000000,7448793.58241
1062,1535613.10689000000,7448041.51733
1063,1536817.64754000000,7448038.63352
1064,1535617.83069000000,7447224.30683
1065,1536819.10756000000,7447218.12153
1066,1535618.89277000000,7446472.71722
1067,1536820.52928000000,7446404.17400
1068,1538419.66940000000,7448543.48673
1069,1538410.99698000000,7447204.34584
1070,1538412.13325000000,7446439.62718
1071,1540720.64038000000,7448504.26782
1072,1542201.81928000000,7448338.87260
1073,1540798.05521000000,7447034.33906
1074,1541980.26890000000,7446919.72969
1075,1545134.67528000000,7447433.53899
1076,1548024.93030000000,7449360.40496
1077,1550608.41056000000,7445866.74186
1078,1535636.74370000000,7445655.58358
1079,1536821.49549000000,7445668.99419
1080,1535624.84795000000,7444874.38135
1081,1536816.25776000000,7444871.41955
1082,1536328.72288000000,7444044.80227
1083,1535603.08448000000,7442960.80878
1084,1536852.48710000000,7443145.25875
1085,1538400.31197000000,7445645.29540
1086,1538398.26042000000,7444864.14887
1087,1538421.62775000000,7443659.76198
1088,1539970.81064000000,7443652.29875
1089,1541285.41226000000,7445619.29263
1090,1541161.98280000000,7444827.59775
1091,1541553.61037000000,7443507.18038
1092,1543462.27833000000,7443767.63699
1093,1545729.85886000000,7443826.67307
1094,1547448.75795000000,7443416.48316
1095,1528688.98334000000,7441617.86712
1096,1530231.11713000000,7441692.42446
1097,1529196.37716000000,7440143.87825
1098,1529990.43581000000,7440178.00701
1099,1530817.39016000000,7440199.19725
1100,1531606.27129000000,7441129.29601
1101,1531633.89149000000,7439757.55713
1102,1532374.03746000000,7440602.04022
1103,1533613.72223000000,7440763.46044
1104,1535198.43021000000,7440854.66760
1105,1536797.08273000000,7440804.82476
1106,1538365.70619000000,7440840.14020
1107,1539905.32399000000,7440783.38840
1108,1541574.09978000000,7441094.97236
1109,1541586.37948000000,7439536.05923
1110,1543071.13064000000,7441024.84278
1111,1544700.05327000000,7441418.24553
1112,1543124.82415000000,7439682.78420
1113,1544800.56396000000,7439925.47989
1114,1546260.45997000000,7440603.44556
1115,1548018.91608000000,7440731.74269
1116,1551011.45512000000,7440857.30624
1117,1554990.46749000000,7440663.62003
1118,1551076.06473000000,7438189.34268
1119,1554564.91949000000,7438189.75300
1120,1553840.11705000000,7436386.99476
1121,1529166.97282000000,7437849.55837
1122,1530091.96610000000,7437943.51955
1123,1530795.79859000000,7437688.30532
1124,1531560.52772000000,7437686.15999
1125,1532433.65597000000,7437668.23022
1126,1533605.34644000000,7437668.43474
1127,1535167.55106000000,7437677.45765
1128,1536752.86335000000,7437663.63775
1129,1538291.83184000000,7437718.47161
1130,1539952.72652000000,7437688.67385
1131,1541573.78466000000,7437737.41363
1132,1543155.76379000000,7437733.41295
1133,1544744.28926000000,7437732.73019
1134,1546238.50973000000,7437580.52630
1135,1547932.09842000000,7437573.88125
1136,1549521.13854000000,7437484.57940
1137,1528994.79058000000,7434704.37029
1138,1530125.72782000000,7434940.64713
1139,1529098.78175000000,7432611.03464
1140,1529991.52111000000,7432606.34548
1141,1530772.66381000000,7434307.66929
1142,1531579.08927000000,7434473.14732
1143,1532402.70209000000,7434504.16063
1144,1531900.95624000000,7432728.96259
1145,1533558.09378000000,7434484.57672
1146,1535149.68045000000,7434520.02289
1147,1536780.31091000000,7434614.76946
1148,1538356.34328000000,7434502.42985
1149,1539906.61949000000,7434872.40157
1150,1541569.75262000000,7435023.12534
1151,1539927.30260000000,7433562.98161
1152,1541449.17804000000,7433735.86361
1153,1543163.73223000000,7434645.03666
1154,1544758.76113000000,7434654.23495
1155,1546195.51958000000,7434790.51944
1156,1547941.65383000000,7434777.61069
1157,1549478.40602000000,7434648.62052
1158,1551305.68462000000,7434793.71436
1159,1552372.65561000000,7432463.02476
1160,1553842.02976000000,7430925.63103
1161,1553372.91548000000,7434306.74709
1162,1554769.98788000000,7431646.46508
1163,1528933.86639000000,7431615.62743
1164,1529979.14921000000,7431907.20155
1165,1530695.11968000000,7431822.72184
1166,1530057.93154000000,7431336.58354
1167,1530790.84197000000,7431160.30459
1168,1532082.49762000000,7431413.91539
1169,1533565.67022000000,7432604.01145
1170,1535173.94852000000,7432590.32162
1171,1533576.18994000000,7431350.33430
1172,1535118.39249000000,7431411.74886
1173,1536805.05025000000,7432603.01790
1174,1536736.81954000000,7431345.60201
1175,1538360.70680000000,7432608.71280
1176,1539886.78938000000,7432620.79937
1177,1541507.17888000000,7432784.40256
1178,1538321.21674000000,7431489.30755
1179,1540106.49536000000,7431516.01648
1180,1541785.73167000000,7431719.34229
1181,1543922.51229000000,7432260.07401
1182,1546903.43010000000,7432119.71852
