TAZ_Forecast_Idx,YEAR,CO_FIPS,TAZID,CO_TAZID,TOTPOP,GQ_Pop,HH_Pop,HH,HH_Size,POP_00_17,POP_18_64,POP_65P,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,CO_NAME
3524_2019,2019,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2020,2020,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2021,2021,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2022,2022,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2023,2023,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2024,2024,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2025,2025,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2026,2026,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2027,2027,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2028,2028,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2029,2029,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2030,2030,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2031,2031,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2032,2032,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2033,2033,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2034,2034,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2035,2035,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2036,2036,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2037,2037,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2038,2038,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2039,2039,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2040,2040,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2041,2041,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2042,2042,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2043,2043,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2044,2044,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2045,2045,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2046,2046,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2047,2047,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2048,2048,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2049,2049,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2050,2050,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2051,2051,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2052,2052,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2053,2053,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2054,2054,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2055,2055,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2056,2056,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2057,2057,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2058,2058,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2059,2059,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3524_2060,2060,49,3524,493524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3525_2010,2010,49,3525,493525,95,0,95,18,5.28,33.4,55.4,6.2,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2011,2011,49,3525,493525,95,0,95,18,5.28,33.2,55.5,6.3,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2012,2012,49,3525,493525,95,0,95,18,5.28,32.9,55.7,6.4,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2013,2013,49,3525,493525,95,0,95,18,5.28,32.7,55.8,6.5,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2014,2014,49,3525,493525,95,0,95,18,5.28,32.5,55.8,6.7,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2015,2015,49,3525,493525,95,0,95,18,5.28,32.2,56,6.8,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2016,2016,49,3525,493525,95,0,95,18,5.28,32,56.1,6.9,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2017,2017,49,3525,493525,95,0,95,18,5.28,31.8,56.2,7,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2018,2018,49,3525,493525,95,0,95,18,5.28,31.5,56.4,7.1,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2019,2019,49,3525,493525,95,0,95,18,5.28,31.3,56.5,7.2,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2020,2020,49,3525,493525,95,0,95,18,5.28,31.1,56.5,7.4,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2021,2021,49,3525,493525,95,0,95,18,5.28,30.5,56.9,7.6,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2022,2022,49,3525,493525,95,0,95,18,5.28,30,57.1,7.9,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2023,2023,49,3525,493525,95,0,95,18,5.28,29.4,57.4,8.2,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2024,2024,49,3525,493525,95,0,95,18,5.28,28.8,57.8,8.4,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2025,2025,49,3525,493525,95,0,95,18,5.28,28.3,58,8.7,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2026,2026,49,3525,493525,95,0,95,18,5.28,27.7,58.4,8.9,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2027,2027,49,3525,493525,95,0,95,18,5.28,27.2,58.6,9.2,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2028,2028,49,3525,493525,95,0,95,18,5.28,26.8,58.8,9.4,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2029,2029,49,3525,493525,95,0,95,18,5.28,26.4,58.9,9.7,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2030,2030,49,3525,493525,95,0,95,18,5.28,26,59.1,9.9,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2031,2031,49,3525,493525,95,0,95,18,5.28,25.8,59.1,10.1,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2032,2032,49,3525,493525,95,0,95,18,5.28,25.5,59.2,10.3,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2033,2033,49,3525,493525,95,0,95,18,5.28,25.4,59.1,10.5,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2034,2034,49,3525,493525,95,0,95,18,5.28,25.2,59.1,10.7,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2035,2035,49,3525,493525,95,0,95,18,5.28,25.2,58.9,10.9,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2036,2036,49,3525,493525,95,0,95,18,5.28,25.2,58.7,11.1,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2037,2037,49,3525,493525,95,0,95,18,5.28,25.3,58.4,11.3,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2038,2038,49,3525,493525,95,0,95,18,5.28,25.4,58.1,11.5,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2039,2039,49,3525,493525,95,0,95,18,5.28,25.4,57.9,11.7,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2040,2040,49,3525,493525,95,0,95,18,5.28,25.6,57.5,11.9,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2041,2041,49,3525,493525,95,0,95,18,5.28,25.7,57.2,12.1,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2042,2042,49,3525,493525,95,0,95,18,5.28,25.8,56.9,12.3,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2043,2043,49,3525,493525,95,0,95,18,5.28,25.9,56.5,12.6,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2044,2044,49,3525,493525,95,0,95,18,5.28,26,56.2,12.8,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2045,2045,49,3525,493525,95,0,95,18,5.28,26,56,13,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2046,2046,49,3525,493525,95,0,95,18,5.28,26,55.8,13.2,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2047,2047,49,3525,493525,95,0,95,18,5.28,25.9,55.7,13.4,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2048,2048,49,3525,493525,95,0,95,18,5.28,25.8,55.6,13.6,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2049,2049,49,3525,493525,95,0,95,18,5.28,25.7,55.6,13.7,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2050,2050,49,3525,493525,95,0,95,18,5.28,25.5,55.6,13.9,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2051,2051,49,3525,493525,95,0,95,18,5.28,25.3,55.6,14.1,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2052,2052,49,3525,493525,95,0,95,18,5.28,25.1,55.6,14.3,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2053,2053,49,3525,493525,95,0,95,18,5.28,24.8,55.7,14.5,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2054,2054,49,3525,493525,95,0,95,18,5.28,24.6,55.8,14.6,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2055,2055,49,3525,493525,95,0,95,18,5.28,24.3,55.9,14.8,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2056,2056,49,3525,493525,95,0,95,18,5.28,24,55.9,15.1,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2057,2057,49,3525,493525,95,0,95,18,5.28,23.8,55.8,15.4,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2058,2058,49,3525,493525,95,0,95,18,5.28,23.5,55.9,15.6,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2059,2059,49,3525,493525,95,0,95,18,5.28,23.3,56,15.7,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3525_2060,2060,49,3525,493525,95,0,95,18,5.28,23.1,56.1,15.8,2,0,0,0,0,0,0,0,0,0,0,2,0,Utah
3526_2010,2010,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2011,2011,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2012,2012,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2013,2013,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2014,2014,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2015,2015,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2016,2016,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2017,2017,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2018,2018,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2019,2019,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2020,2020,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2021,2021,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2022,2022,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2023,2023,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2024,2024,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2025,2025,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2026,2026,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2027,2027,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2028,2028,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2029,2029,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2030,2030,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2031,2031,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2032,2032,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2033,2033,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2034,2034,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2035,2035,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2036,2036,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2037,2037,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2038,2038,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2039,2039,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2040,2040,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2041,2041,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2042,2042,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2043,2043,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2044,2044,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2045,2045,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2046,2046,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2047,2047,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2048,2048,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2049,2049,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2050,2050,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2051,2051,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2052,2052,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2053,2053,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2054,2054,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2055,2055,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2056,2056,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2057,2057,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2058,2058,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2059,2059,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3526_2060,2060,49,3526,493526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3527_2010,2010,49,3527,493527,10,0,10,4,2.5,3.5,5.8,0.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2011,2011,49,3527,493527,10,0,10,4,2.5,3.5,5.8,0.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2012,2012,49,3527,493527,10,0,10,4,2.5,3.5,5.8,0.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2013,2013,49,3527,493527,10,0,10,4,2.5,3.4,5.9,0.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2014,2014,49,3527,493527,10,0,10,4,2.5,3.4,5.9,0.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2015,2015,49,3527,493527,10,0,10,4,2.5,3.4,5.9,0.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2016,2016,49,3527,493527,10,0,10,4,2.5,3.4,5.9,0.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2017,2017,49,3527,493527,10,0,10,4,2.5,3.3,6,0.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2018,2018,49,3527,493527,10,0,10,4,2.5,3.3,5.9,0.8,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2019,2019,49,3527,493527,10,0,10,4,2.5,3.3,5.9,0.8,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2020,2020,49,3527,493527,10,0,10,4,2.5,3.3,5.9,0.8,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2021,2021,49,3527,493527,10,0,10,4,2.5,3.2,6,0.8,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2022,2022,49,3527,493527,10,0,10,4,2.5,3.2,6,0.8,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2023,2023,49,3527,493527,10,0,10,4,2.5,3.1,6,0.9,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2024,2024,49,3527,493527,10,0,10,4,2.5,3,6.1,0.9,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2025,2025,49,3527,493527,10,0,10,4,2.5,3,6.1,0.9,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2026,2026,49,3527,493527,10,0,10,4,2.5,2.9,6.2,0.9,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2027,2027,49,3527,493527,10,0,10,4,2.5,2.9,6.1,1,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2028,2028,49,3527,493527,10,0,10,4,2.5,2.8,6.2,1,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2029,2029,49,3527,493527,10,0,10,4,2.5,2.8,6.2,1,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2030,2030,49,3527,493527,10,0,10,4,2.5,2.7,6.3,1,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2031,2031,49,3527,493527,10,0,10,4,2.5,2.7,6.2,1.1,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2032,2032,49,3527,493527,10,0,10,4,2.5,2.7,6.2,1.1,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2033,2033,49,3527,493527,10,0,10,4,2.5,2.7,6.2,1.1,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2034,2034,49,3527,493527,10,0,10,4,2.5,2.7,6.2,1.1,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2035,2035,49,3527,493527,10,0,10,4,2.5,2.7,6.2,1.1,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2036,2036,49,3527,493527,10,0,10,4,2.5,2.7,6.1,1.2,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2037,2037,49,3527,493527,10,0,10,4,2.5,2.7,6.1,1.2,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2038,2038,49,3527,493527,10,0,10,4,2.5,2.7,6.1,1.2,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2039,2039,49,3527,493527,10,0,10,4,2.5,2.7,6.1,1.2,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2040,2040,49,3527,493527,10,0,10,4,2.5,2.7,6,1.3,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2041,2041,49,3527,493527,10,0,10,4,2.5,2.7,6,1.3,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2042,2042,49,3527,493527,10,0,10,4,2.5,2.7,6,1.3,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2043,2043,49,3527,493527,10,0,10,4,2.5,2.7,6,1.3,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2044,2044,49,3527,493527,10,0,10,4,2.5,2.7,6,1.3,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2045,2045,49,3527,493527,10,0,10,4,2.5,2.7,5.9,1.4,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2046,2046,49,3527,493527,10,0,10,4,2.5,2.7,5.9,1.4,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2047,2047,49,3527,493527,10,0,10,4,2.5,2.7,5.9,1.4,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2048,2048,49,3527,493527,10,0,10,4,2.5,2.7,5.9,1.4,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2049,2049,49,3527,493527,10,0,10,4,2.5,2.7,5.9,1.4,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2050,2050,49,3527,493527,10,0,10,4,2.5,2.7,5.8,1.5,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2051,2051,49,3527,493527,10,0,10,4,2.5,2.7,5.8,1.5,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2052,2052,49,3527,493527,10,0,10,4,2.5,2.6,5.9,1.5,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2053,2053,49,3527,493527,10,0,10,4,2.5,2.6,5.9,1.5,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2054,2054,49,3527,493527,10,0,10,4,2.5,2.6,5.9,1.5,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2055,2055,49,3527,493527,10,0,10,4,2.5,2.6,5.8,1.6,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2056,2056,49,3527,493527,10,0,10,4,2.5,2.5,5.9,1.6,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2057,2057,49,3527,493527,10,0,10,4,2.5,2.5,5.9,1.6,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2058,2058,49,3527,493527,10,0,10,4,2.5,2.5,5.9,1.6,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2059,2059,49,3527,493527,10,0,10,4,2.5,2.5,5.8,1.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3527_2060,2060,49,3527,493527,10,0,10,4,2.5,2.4,5.9,1.7,42,0,0,0,0,0,10.5,0,31.5,0,0,0,0,Utah
3528_2010,2010,49,3528,493528,83,0,83,34,2.44,29.2,48.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3528_2011,2011,49,3528,493528,83,0,83,34,2.44,29,48.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3528_2012,2012,49,3528,493528,83,0,83,34,2.44,28.8,48.6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3528_2013,2013,49,3528,493528,83,0,83,34,2.44,28.6,48.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3528_2014,2014,49,3528,493528,83,0,83,34,2.44,28.4,48.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3528_2015,2015,49,3528,493528,83,0,83,34,2.44,28.2,48.9,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3528_2016,2016,49,3528,493528,83,0,83,34,2.44,28,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
3528_2017,2017,49,3528,493528,83,0,83,34,2.44,27.8,49.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah
