building_type_id,non_residential_sqft,note,parcel_id,residential_units,stories,unit_price_non_residential,year_built,res_price_per_sqft,residential_price,non_residential_price,job_spaces,building_sqft,DEVTYPE
2,0,pipeline,499393,1,1,0,2020,0,0,0,0,3014,develop
2,0,pipeline,501636,4,1,0,2020,0,0,0,0,11010,develop
2,0,pipeline,476218,4,1,0,2020,0,0,0,0,10904,develop
2,0,pipeline,476753,5,1,0,2020,0,0,0,0,16641,develop
2,0,pipeline,500746,6,1,0,2020,0,0,0,0,16472,develop
2,0,pipeline,500246,1,1,0,2020,0,0,0,0,3167,develop
2,0,pipeline,500565,5,1,0,2020,0,0,0,0,8349,develop
2,0,pipeline,500639,7,1,0,2020,0,0,0,0,12562,develop
2,0,pipeline,575198,1,1,0,2020,0,0,0,0,2198,develop
2,0,pipeline,500765,7,1,0,2020,0,0,0,0,10643,develop
2,0,pipeline,500912,7,1,0,2020,0,0,0,0,15728,develop
2,0,pipeline,501439,8,1,0,2020,0,0,0,0,15728,develop
2,0,pipeline,499843,2,1,0,2020,0,0,0,0,2936,develop
2,0,pipeline,501557,6,1,0,2020,0,0,0,0,10086,develop
2,0,pipeline,573325,1,1,0,2020,0,0,0,0,2634,develop
2,0,pipeline,69418,1,1,0,2020,0,0,0,0,2396,develop
2,0,pipeline,500271,1,1,0,2020,0,0,0,0,3246,develop
2,0,pipeline,665389,3,1,0,2020,0,0,0,0,5156,develop
2,0,pipeline,476969,4,1,0,2020,0,0,0,0,10971,develop
2,0,pipeline,476924,5,1,0,2020,0,0,0,0,13586,develop
2,0,pipeline,476303,4,1,0,2020,0,0,0,0,10971,develop
2,0,pipeline,68903,1,1,0,2020,0,0,0,0,2486,develop
2,0,pipeline,508438,4,1,0,2020,0,0,0,0,8819,develop
2,0,pipeline,69410,1,1,0,2020,0,0,0,0,1410,develop
2,0,pipeline,12416,1,1,0,2021,0,0,0,0,1658,develop
2,0,pipeline,623704,1,1,0,2021,0,0,0,0,1926,develop
2,0,pipeline,502020,1,1,0,2021,0,0,0,0,1464,develop
2,0,pipeline,502895,1,1,0,2021,0,0,0,0,2636,develop
2,0,pipeline,502606,1,1,0,2021,0,0,0,0,2262,develop
2,0,pipeline,756698,6,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,509449,2,1,0,2021,0,0,0,0,4337,develop
2,0,pipeline,502597,1,1,0,2021,0,0,0,0,3612,develop
2,0,pipeline,502756,1,1,0,2021,0,0,0,0,2339,develop
2,0,pipeline,502636,1,1,0,2021,0,0,0,0,1749,develop
2,0,pipeline,501763,1,1,0,2021,0,0,0,0,1889,develop
2,0,pipeline,502212,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,501803,1,1,0,2021,0,0,0,0,1891,develop
2,0,pipeline,504912,1,1,0,2021,0,0,0,0,1303,develop
2,0,pipeline,508917,1,1,0,2021,0,0,0,0,5284,develop
2,0,pipeline,508778,1,1,0,2021,0,0,0,0,3644,develop
2,0,pipeline,509206,1,1,0,2021,0,0,0,0,3839,develop
2,0,pipeline,507981,1,1,0,2021,0,0,0,0,3071,develop
2,0,pipeline,508522,1,1,0,2021,0,0,0,0,3641,develop
2,0,pipeline,480401,1,1,0,2021,0,0,0,0,3970,develop
2,0,pipeline,508604,1,1,0,2021,0,0,0,0,3302,develop
2,0,pipeline,29715,10,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,502731,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,502224,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,69598,24,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,69372,45,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,577745,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,508341,1,1,0,2021,0,0,0,0,1993,develop
2,0,pipeline,508624,1,1,0,2021,0,0,0,0,1584,develop
2,0,pipeline,509341,1,1,0,2021,0,0,0,0,1993,develop
2,0,pipeline,594160,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,500457,1,1,0,2021,0,0,0,0,3238,develop
2,0,pipeline,648080,1,1,0,2021,0,0,0,0,1604,develop
2,0,pipeline,631944,2,1,0,2021,0,0,0,0,2690,develop
2,0,pipeline,645630,2,1,0,2021,0,0,0,0,3208,develop
2,0,pipeline,645635,1,1,0,2021,0,0,0,0,1604,develop
2,0,pipeline,645634,1,1,0,2021,0,0,0,0,1604,develop
2,0,pipeline,645640,1,1,0,2021,0,0,0,0,1604,develop
2,0,pipeline,645687,1,1,0,2021,0,0,0,0,1548,develop
2,0,pipeline,631974,1,1,0,2021,0,0,0,0,2690,develop
2,0,pipeline,25381,1,1,0,2021,0,0,0,0,3223,develop
2,0,pipeline,499438,1,1,0,2021,0,0,0,0,3006,develop
2,0,pipeline,576292,1,1,0,2021,0,0,0,0,2295,develop
2,0,pipeline,501389,1,1,0,2021,0,0,0,0,2659,develop
2,0,pipeline,502532,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,577351,1,1,0,2021,0,0,0,0,3024,develop
2,0,pipeline,578703,1,1,0,2021,0,0,0,0,2346,develop
2,0,pipeline,578677,1,1,0,2021,0,0,0,0,3272,develop
2,0,pipeline,579994,1,1,0,2021,0,0,0,0,2810,develop
2,0,pipeline,577985,1,1,0,2021,0,0,0,0,2810,develop
2,0,pipeline,576556,1,1,0,2021,0,0,0,0,3111,develop
2,0,pipeline,509587,1,1,0,2021,0,0,0,0,2659,develop
2,0,pipeline,502880,1,1,0,2021,0,0,0,0,3300,develop
2,0,pipeline,502371,1,1,0,2021,0,0,0,0,3290,develop
2,0,pipeline,577156,1,1,0,2021,0,0,0,0,2496,develop
2,0,pipeline,576693,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,501570,1,1,0,2021,0,0,0,0,2659,develop
2,0,pipeline,501182,1,1,0,2021,0,0,0,0,2488,develop
2,0,pipeline,499769,1,1,0,2021,0,0,0,0,3111,develop
2,0,pipeline,499647,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,502299,1,1,0,2021,0,0,0,0,3408,develop
2,0,pipeline,577251,3,1,0,2021,0,0,0,0,7625,develop
2,0,pipeline,578896,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,577310,1,1,0,2021,0,0,0,0,2700,develop
2,0,pipeline,68533,40,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,69944,28,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,69946,26,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,579995,1,1,0,2021,0,0,0,0,1984,develop
2,0,pipeline,578978,1,1,0,2021,0,0,0,0,4195,develop
2,0,pipeline,508373,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,508293,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,508501,1,1,0,2021,0,0,0,0,1749,develop
2,0,pipeline,508176,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,69371,29,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,509325,1,1,0,2021,0,0,0,0,2936,develop
2,0,pipeline,509233,1,1,0,2021,0,0,0,0,2936,develop
2,0,pipeline,499552,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,578047,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,579573,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,576824,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,576436,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,502309,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,541455,1,1,0,2021,0,0,0,0,3036,develop
2,0,pipeline,501938,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,578602,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,578487,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,578528,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,759566,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,596355,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,502226,1,1,0,2021,0,0,0,0,1874,develop
2,0,pipeline,502086,1,1,0,2021,0,0,0,0,1874,develop
2,0,pipeline,508671,1,1,0,2021,0,0,0,0,1993,develop
2,0,pipeline,502117,1,1,0,2021,0,0,0,0,2724,develop
2,0,pipeline,508872,1,1,0,2021,0,0,0,0,1641,develop
2,0,pipeline,508857,1,1,0,2021,0,0,0,0,2022,develop
2,0,pipeline,508982,1,1,0,2021,0,0,0,0,2634,develop
2,0,pipeline,500970,1,1,0,2021,0,0,0,0,2084,develop
2,0,pipeline,508745,1,1,0,2021,0,0,0,0,2326,develop
2,0,pipeline,509350,1,1,0,2021,0,0,0,0,2295,develop
2,0,pipeline,509498,1,1,0,2021,0,0,0,0,2530,develop
2,0,pipeline,580031,1,1,0,2021,0,0,0,0,4935,develop
2,0,pipeline,577316,1,1,0,2021,0,0,0,0,2547,develop
2,0,pipeline,577262,1,1,0,2021,0,0,0,0,2029,develop
2,0,pipeline,577204,1,1,0,2021,0,0,0,0,2275,develop
2,0,pipeline,502381,1,1,0,2021,0,0,0,0,4001,develop
2,0,pipeline,579996,1,1,0,2021,0,0,0,0,3619,develop
2,0,pipeline,576919,1,1,0,2021,0,0,0,0,3439,develop
2,0,pipeline,577317,1,1,0,2021,0,0,0,0,2526,develop
2,0,pipeline,579685,1,1,0,2021,0,0,0,0,4577,develop
2,0,pipeline,576782,1,1,0,2021,0,0,0,0,2936,develop
2,0,pipeline,577307,1,1,0,2021,0,0,0,0,3287,develop
2,0,pipeline,577336,1,1,0,2021,0,0,0,0,2466,develop
2,0,pipeline,508672,1,1,0,2021,0,0,0,0,1410,develop
2,0,pipeline,577190,1,1,0,2021,0,0,0,0,2901,develop
2,0,pipeline,12418,1,1,0,2021,0,0,0,0,1640,develop
2,0,pipeline,508960,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,508879,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,508997,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,12417,1,1,0,2021,0,0,0,0,1640,develop
2,0,pipeline,573270,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,508613,1,1,0,2021,0,0,0,0,1930,develop
2,0,pipeline,502423,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,502584,2,1,0,2021,0,0,0,0,5743,develop
2,0,pipeline,502781,1,1,0,2021,0,0,0,0,4008,develop
2,0,pipeline,578958,1,1,0,2021,0,0,0,0,3361,develop
2,0,pipeline,596323,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,628249,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,628223,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,628185,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,628247,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,628287,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,501176,1,1,0,2021,0,0,0,0,1976,develop
2,0,pipeline,502583,1,1,0,2021,0,0,0,0,3464,develop
2,0,pipeline,502739,1,1,0,2021,0,0,0,0,1006,develop
2,0,pipeline,596563,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,585924,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,501881,1,1,0,2021,0,0,0,0,2587,develop
2,0,pipeline,628180,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,540497,1,1,0,2021,0,0,0,0,4069,develop
2,0,pipeline,509514,1,1,0,2021,0,0,0,0,2737,develop
2,0,pipeline,541345,1,1,0,2021,0,0,0,0,4781,develop
2,0,pipeline,577292,1,1,0,2021,0,0,0,0,2526,develop
2,0,pipeline,577182,1,1,0,2021,0,0,0,0,1456,develop
2,0,pipeline,577337,1,1,0,2021,0,0,0,0,2526,develop
2,0,pipeline,508966,1,1,0,2021,0,0,0,0,2742,develop
2,0,pipeline,509035,1,1,0,2021,0,0,0,0,2565,develop
2,0,pipeline,577263,1,1,0,2021,0,0,0,0,2547,develop
2,0,pipeline,509349,1,1,0,2021,0,0,0,0,3111,develop
2,0,pipeline,578310,1,1,0,2021,0,0,0,0,3288,develop
2,0,pipeline,577333,1,1,0,2021,0,0,0,0,4042,develop
2,0,pipeline,577174,1,1,0,2021,0,0,0,0,4008,develop
2,0,pipeline,502465,1,1,0,2021,0,0,0,0,2779,develop
2,0,pipeline,501186,1,1,0,2021,0,0,0,0,2737,develop
2,0,pipeline,507295,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,508198,2,1,0,2021,0,0,0,0,2100,develop
2,0,pipeline,507974,1,1,0,2021,0,0,0,0,2429,develop
2,0,pipeline,508616,1,1,0,2021,0,0,0,0,3404,develop
2,0,pipeline,480309,1,1,0,2021,0,0,0,0,3040,develop
2,0,pipeline,481222,1,1,0,2021,0,0,0,0,2686,develop
2,0,pipeline,574079,1,1,0,2021,0,0,0,0,2318,develop
2,0,pipeline,500777,1,1,0,2021,0,0,0,0,3546,develop
2,0,pipeline,69400,1,1,0,2021,0,0,0,0,1410,develop
2,0,pipeline,69419,1,1,0,2021,0,0,0,0,1410,develop
2,0,pipeline,69408,1,1,0,2021,0,0,0,0,2085,develop
2,0,pipeline,69417,1,1,0,2021,0,0,0,0,2084,develop
2,0,pipeline,67590,1,1,0,2021,0,0,0,0,3443,develop
2,0,pipeline,509080,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,501205,12,1,0,2021,0,0,0,0,8331,develop
2,0,pipeline,575770,1,1,0,2021,0,0,0,0,2524,develop
2,0,pipeline,573751,1,1,0,2021,0,0,0,0,2768,develop
2,0,pipeline,577597,1,1,0,2021,0,0,0,0,2686,develop
2,0,pipeline,508442,4,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,11652,1,1,0,2021,0,0,0,0,2115,develop
2,0,pipeline,502148,1,1,0,2021,0,0,0,0,1422,develop
2,0,pipeline,502118,1,1,0,2021,0,0,0,0,1902,develop
2,0,pipeline,502752,1,1,0,2021,0,0,0,0,2617,develop
2,0,pipeline,502356,1,1,0,2021,0,0,0,0,2254,develop
2,0,pipeline,502682,1,1,0,2021,0,0,0,0,2946,develop
2,0,pipeline,502625,1,1,0,2021,0,0,0,0,2055,develop
2,0,pipeline,508145,1,1,0,2021,0,0,0,0,3757,develop
2,0,pipeline,508753,1,1,0,2021,0,0,0,0,4389,develop
2,0,pipeline,508761,1,1,0,2021,0,0,0,0,5216,develop
2,0,pipeline,508607,1,1,0,2021,0,0,0,0,4535,develop
2,0,pipeline,508837,1,1,0,2021,0,0,0,0,4661,develop
2,0,pipeline,509209,1,1,0,2021,0,0,0,0,3302,develop
2,0,pipeline,595895,1,1,0,2021,0,0,0,0,2430,develop
2,0,pipeline,501730,1,1,0,2021,0,0,0,0,1350,develop
2,0,pipeline,596546,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,502152,1,1,0,2021,0,0,0,0,1740,develop
2,0,pipeline,502104,1,1,0,2021,0,0,0,0,1740,develop
2,0,pipeline,502029,1,1,0,2021,0,0,0,0,1793,develop
2,0,pipeline,502235,1,1,0,2021,0,0,0,0,1740,develop
2,0,pipeline,502149,1,1,0,2021,0,0,0,0,1793,develop
2,0,pipeline,508984,1,1,0,2021,0,0,0,0,4692,develop
2,0,pipeline,509268,1,1,0,2021,0,0,0,0,4386,develop
2,0,pipeline,508168,1,1,0,2021,0,0,0,0,5560,develop
2,0,pipeline,501041,1,1,0,2021,0,0,0,0,4389,develop
2,0,pipeline,508081,1,1,0,2021,0,0,0,0,4913,develop
2,0,pipeline,508841,1,1,0,2021,0,0,0,0,3413,develop
2,0,pipeline,573046,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,509073,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,578606,1,1,0,2021,0,0,0,0,2260,develop
2,0,pipeline,508908,1,1,0,2021,0,0,0,0,1874,develop
2,0,pipeline,509432,1,1,0,2021,0,0,0,0,2326,develop
2,0,pipeline,10623,1,1,0,2021,0,0,0,0,7580,develop
2,0,pipeline,508356,1,1,0,2021,0,0,0,0,2250,develop
2,0,pipeline,508110,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,508025,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,508339,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,509552,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,509220,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,509260,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,509298,1,1,0,2021,0,0,0,0,1757,develop
2,0,pipeline,594702,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,596118,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,509611,1,1,0,2021,0,0,0,0,2085,develop
2,0,pipeline,508343,1,1,0,2021,0,0,0,0,2974,develop
2,0,pipeline,577249,1,1,0,2021,0,0,0,0,1976,develop
2,0,pipeline,7206,2,1,0,2021,0,0,0,0,4671,develop
2,0,pipeline,499601,2,1,0,2021,0,0,0,0,2849,develop
2,0,pipeline,574775,4,1,0,2021,0,0,0,0,940800,develop
2,0,pipeline,507982,1,1,0,2021,0,0,0,0,2409,develop
2,0,pipeline,502796,1,1,0,2021,0,0,0,0,2716,develop
2,0,pipeline,487748,1,1,0,2021,0,0,0,0,3952,develop
2,0,pipeline,70040,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,508004,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,502518,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,508704,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,502400,1,1,0,2021,0,0,0,0,2750,develop
2,0,pipeline,580020,1,1,0,2021,0,0,0,0,3168,develop
2,0,pipeline,499434,1,1,0,2021,0,0,0,0,2787,develop
2,0,pipeline,501529,6,1,0,2021,0,0,0,0,11098,develop
2,0,pipeline,501560,6,1,0,2021,0,0,0,0,11027,develop
2,0,pipeline,505876,7,1,0,2021,0,0,0,0,18786,develop
2,0,pipeline,501555,1,1,0,2021,0,0,0,0,12392,develop
2,0,pipeline,65041,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,574022,1,1,0,2021,0,0,0,0,3988,develop
2,0,pipeline,502352,1,1,0,2021,0,0,0,0,3008,develop
2,0,pipeline,662262,1,1,0,2021,0,0,0,0,1434,develop
2,0,pipeline,576276,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,507632,4,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,507825,3,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,507647,4,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,574247,4,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,69226,1,1,0,2021,0,0,0,0,1993,develop
2,0,pipeline,507741,1,1,0,2021,0,0,0,0,2946,develop
2,0,pipeline,476588,6,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,69402,1,1,0,2021,0,0,0,0,2417,develop
2,0,pipeline,573763,4,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,577542,6,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,575715,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,594067,1,1,0,2021,0,0,0,0,1631,develop
2,0,pipeline,593985,1,1,0,2021,0,0,0,0,1771,develop
2,0,pipeline,594077,1,1,0,2021,0,0,0,0,1705,develop
2,0,pipeline,69230,1,1,0,2021,0,0,0,0,1993,develop
2,0,pipeline,69225,1,1,0,2021,0,0,0,0,2514,develop
2,0,pipeline,69233,1,1,0,2021,0,0,0,0,1993,develop
2,0,pipeline,594039,1,1,0,2021,0,0,0,0,1631,develop
2,0,pipeline,594075,1,1,0,2021,0,0,0,0,1771,develop
2,0,pipeline,594013,1,1,0,2021,0,0,0,0,1771,develop
2,0,pipeline,594035,1,1,0,2021,0,0,0,0,1771,develop
2,0,pipeline,593981,1,1,0,2021,0,0,0,0,1631,develop
2,0,pipeline,594019,1,1,0,2021,0,0,0,0,1705,develop
2,0,pipeline,594043,1,1,0,2021,0,0,0,0,1771,develop
2,0,pipeline,594024,1,1,0,2021,0,0,0,0,1771,develop
2,0,pipeline,594042,1,1,0,2021,0,0,0,0,1631,develop
2,0,pipeline,594029,1,1,0,2021,0,0,0,0,1705,develop
2,0,pipeline,594000,1,1,0,2021,0,0,0,0,1771,develop
2,0,pipeline,594053,1,1,0,2021,0,0,0,0,1771,develop
2,0,pipeline,594070,1,1,0,2021,0,0,0,0,1631,develop
2,0,pipeline,593965,1,1,0,2021,0,0,0,0,1705,develop
2,0,pipeline,594037,1,1,0,2021,0,0,0,0,1631,develop
2,0,pipeline,501575,8,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,25044,1,1,0,2021,0,0,0,0,3097,develop
2,0,pipeline,12100,1,1,0,2021,0,0,0,0,1440,develop
2,0,pipeline,508618,1,1,0,2021,0,0,0,0,1418,develop
2,0,pipeline,508335,1,1,0,2021,0,0,0,0,2578,develop
2,0,pipeline,572916,1,1,0,2021,0,0,0,0,2030,develop
2,0,pipeline,505636,3,1,0,2021,0,0,0,0,7991,develop
2,0,pipeline,577228,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,576102,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,474976,1,1,0,2021,0,0,0,0,2223,develop
2,0,pipeline,500064,1,1,0,2021,0,0,0,0,1418,develop
2,0,pipeline,628159,5,1,0,2021,0,0,0,0,9150,develop
2,0,pipeline,68873,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,501518,8,1,0,2021,0,0,0,0,10643,develop
2,0,pipeline,573367,1,1,0,2021,0,0,0,0,2946,develop
2,0,pipeline,507915,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,575842,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,499700,1,1,0,2021,0,0,0,0,2167,develop
2,0,pipeline,499349,1,1,0,2021,0,0,0,0,2115,develop
2,0,pipeline,499789,1,1,0,2021,0,0,0,0,2634,develop
2,0,pipeline,499567,1,1,0,2021,0,0,0,0,2046,develop
2,0,pipeline,499620,1,1,0,2021,0,0,0,0,1441,develop
2,0,pipeline,504957,1,1,0,2021,0,0,0,0,1725,develop
2,0,pipeline,632028,2,1,0,2021,0,0,0,0,3242,develop
2,0,pipeline,631996,3,1,0,2021,0,0,0,0,3016,develop
2,0,pipeline,645702,1,1,0,2021,0,0,0,0,2056,develop
2,0,pipeline,631980,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,631936,1,1,0,2021,0,0,0,0,1746,develop
2,0,pipeline,631966,2,1,0,2021,0,0,0,0,4073,develop
2,0,pipeline,631978,2,1,0,2021,0,0,0,0,2888,develop
2,0,pipeline,577229,1,1,0,2021,0,0,0,0,1504,develop
2,0,pipeline,578881,1,1,0,2021,0,0,0,0,3393,develop
2,0,pipeline,576683,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,576362,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,576721,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,509407,1,1,0,2021,0,0,0,0,2696,develop
2,0,pipeline,577231,1,1,0,2021,0,0,0,0,1372,develop
2,0,pipeline,502369,1,1,0,2021,0,0,0,0,2040,develop
2,0,pipeline,576554,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,502749,1,1,0,2021,0,0,0,0,2880,develop
2,0,pipeline,576375,1,1,0,2021,0,0,0,0,3006,develop
2,0,pipeline,631968,1,1,0,2021,0,0,0,0,2621,develop
2,0,pipeline,631962,1,1,0,2021,0,0,0,0,2210,develop
2,0,pipeline,631969,1,1,0,2021,0,0,0,0,2229,develop
2,0,pipeline,631906,1,1,0,2021,0,0,0,0,1126,develop
2,0,pipeline,631886,1,1,0,2021,0,0,0,0,1509,develop
2,0,pipeline,631940,2,1,0,2021,0,0,0,0,3632,develop
2,0,pipeline,645675,1,1,0,2021,0,0,0,0,2609,develop
2,0,pipeline,645624,1,1,0,2021,0,0,0,0,1870,develop
2,0,pipeline,645642,1,1,0,2021,0,0,0,0,2114,develop
2,0,pipeline,645627,1,1,0,2021,0,0,0,0,1604,develop
2,0,pipeline,662076,6,1,0,2021,0,0,0,0,9624,develop
2,0,pipeline,645662,1,1,0,2021,0,0,0,0,1604,develop
2,0,pipeline,645596,1,1,0,2021,0,0,0,0,1507,develop
2,0,pipeline,645615,1,1,0,2021,0,0,0,0,1548,develop
2,0,pipeline,632015,1,1,0,2021,0,0,0,0,1126,develop
2,0,pipeline,645605,1,1,0,2021,0,0,0,0,1548,develop
2,0,pipeline,645600,1,1,0,2021,0,0,0,0,2040,develop
2,0,pipeline,645621,1,1,0,2021,0,0,0,0,1870,develop
2,0,pipeline,645663,1,1,0,2021,0,0,0,0,2165,develop
2,0,pipeline,632013,2,1,0,2021,0,0,0,0,3412,develop
2,0,pipeline,631942,1,1,0,2021,0,0,0,0,2184,develop
2,0,pipeline,631951,1,1,0,2021,0,0,0,0,1355,develop
2,0,pipeline,645648,1,1,0,2021,0,0,0,0,2114,develop
2,0,pipeline,586117,5,1,0,2021,0,0,0,0,10810,develop
2,0,pipeline,645602,1,1,0,2021,0,0,0,0,1870,develop
2,0,pipeline,645703,1,1,0,2021,0,0,0,0,2035,develop
2,0,pipeline,645614,1,1,0,2021,0,0,0,0,1507,develop
2,0,pipeline,645664,1,1,0,2021,0,0,0,0,1674,develop
2,0,pipeline,645669,1,1,0,2021,0,0,0,0,2035,develop
2,0,pipeline,632004,1,1,0,2021,0,0,0,0,1733,develop
2,0,pipeline,645594,1,1,0,2021,0,0,0,0,1870,develop
2,0,pipeline,645643,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,645597,1,1,0,2021,0,0,0,0,2114,develop
2,0,pipeline,645593,1,1,0,2021,0,0,0,0,2035,develop
2,0,pipeline,499802,1,1,0,2021,0,0,0,0,3351,develop
2,0,pipeline,502835,1,1,0,2021,0,0,0,0,3842,develop
2,0,pipeline,502780,1,1,0,2021,0,0,0,0,2262,develop
2,0,pipeline,12412,1,1,0,2021,0,0,0,0,1902,develop
2,0,pipeline,577344,1,1,0,2021,0,0,0,0,2300,develop
2,0,pipeline,508246,1,1,0,2021,0,0,0,0,2534,develop
2,0,pipeline,508714,1,1,0,2021,0,0,0,0,2646,develop
2,0,pipeline,509615,1,1,0,2021,0,0,0,0,2974,develop
2,0,pipeline,508681,1,1,0,2021,0,0,0,0,2578,develop
2,0,pipeline,508532,1,1,0,2021,0,0,0,0,1993,develop
2,0,pipeline,508659,1,1,0,2021,0,0,0,0,2578,develop
2,0,pipeline,508140,1,1,0,2021,0,0,0,0,2100,develop
2,0,pipeline,501640,1,1,0,2021,0,0,0,0,2524,develop
2,0,pipeline,499752,1,1,0,2021,0,0,0,0,3035,develop
2,0,pipeline,645712,1,1,0,2021,0,0,0,0,1211,develop
2,0,pipeline,631960,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,631954,1,1,0,2021,0,0,0,0,2391,develop
2,0,pipeline,508814,1,1,0,2021,0,0,0,0,1708,develop
2,0,pipeline,578601,1,1,0,2021,0,0,0,0,2853,develop
2,0,pipeline,507971,1,1,0,2021,0,0,0,0,2100,develop
2,0,pipeline,508055,1,1,0,2021,0,0,0,0,2310,develop
2,0,pipeline,508451,1,1,0,2021,0,0,0,0,2310,develop
2,0,pipeline,508592,1,1,0,2021,0,0,0,0,1708,develop
2,0,pipeline,502629,1,1,0,2021,0,0,0,0,2331,develop
2,0,pipeline,502215,1,1,0,2021,0,0,0,0,3091,develop
2,0,pipeline,70330,1,1,0,2021,0,0,0,0,0,develop
2,0,pipeline,509299,1,1,0,2021,0,0,0,0,2250,develop
2,0,pipeline,508184,1,1,0,2021,0,0,0,0,2365,develop
